username, created_at, lng, lat, text
juliewhnp, Sun Jun 07 20:53:40 +0000 2020, -77.417960, 43.088339, @Amtrak - we were so happy to catch the Empire Service Line again today!  You can just make out the engine in the b… https://t.co/Tfp19KYT5y 
n3pbv_dave, Sun Jun 07 20:53:40 +0000 2020, -75.906200, 41.243500, 78 - Drinking a Cape Traffic by @stellwagenbeer at @daven3pbv  — https://t.co/Cok5rJV0pS 
luxCRUSADER, Sun Jun 07 20:53:40 +0000 2020, -79.272570, 43.629311, Notwithstanding the fact true born again Kingdom Christians have no reason to sin: “Whosoever is BORN of GOD doth n… https://t.co/IeZwzqMbxT 
tmj_sea_manuf, Sun Jun 07 20:53:40 +0000 2020, -122.292897, 47.185378, Interested in a job in Puyallup, WA? This could be a great fit: https://t.co/hzM5ytQEYg #KellyJobs #KellyServices 
justmjd_, Sun Jun 07 20:53:40 +0000 2020, -84.433106, 33.767195, Finally found sativa ! 😫😫🙌🏾🙌🏾🙌🏾 
matthewjdaniel, Sun Jun 07 20:53:40 +0000 2020, -85.978600, 35.830522, Dear White Friends:-I grew up in a home where racism was not tolerated-I grew up in a multiracial church, one of… https://t.co/7jIh1EKZuO 
MicheleKaraMor1, Sun Jun 07 20:53:40 +0000 2020, -77.604684, 41.117936, If young people truly want to fight for their policies, you can’t do that if Trump wins reelection. The supreme cou… https://t.co/J04UbUOJjI 
TKJ1720, Sun Jun 07 20:53:41 +0000 2020, -96.761753, 32.819858, @PressSec Btw Kayleigh, you’re doing an amazing job! Stay strong. Praying for you. 
OnlyEddie__, Sun Jun 07 20:53:41 +0000 2020, -122.506779, 47.157103, Imagine if we had shit to record when we was in 5th grade 💀😂 
JuiceAndTitties, Sun Jun 07 20:53:41 +0000 2020, -118.411907, 34.020789, I’m so happy my 2TB hard drive came 
MyCameraReady, Sun Jun 07 20:53:41 +0000 2020, -118.411907, 34.020789, @MisterGoodLife_ Man I did this bike ride once. I almost died coming back 
Donelle_Sr, Sun Jun 07 20:53:41 +0000 2020, -71.142156, 42.323239, @TommyVitolo @cindycreem @MassLegislature. #Brookline #Massachusetts 
FutureFunkGD, Sun Jun 07 20:53:41 +0000 2020, -98.540651, 29.417501, @BlueFolf Wrong . I am not an orange 
e_riccelli, Sun Jun 07 20:53:41 +0000 2020, -112.124676, 33.552863, Love this President! #Trump2020 
OfficialTyBell, Sun Jun 07 20:53:41 +0000 2020, -112.124676, 33.552863, If God don’t answer right away I know he got a test for me. 
adrianpinger, Sun Jun 07 20:53:41 +0000 2020, -122.630908, 45.536402, @teIephoneremix no ur wrong ur beautiful 🥺💕 
mirandayaver, Sun Jun 07 20:53:41 +0000 2020, -118.411907, 34.020789, My protest sign for today. https://t.co/eJmPbDUySS 
ladd_sarah, Sun Jun 07 20:53:41 +0000 2020, -85.762542, 38.230348, John Gage: https://t.co/kjA0hbjgGI 
megadis13, Sun Jun 07 20:53:41 +0000 2020, -83.804475, 27.698682, @Mrfurious32821 Is there a place you haven’t worked? 
corkamarynarza, Sun Jun 07 20:53:41 +0000 2020, -111.931711, 34.168253, @rrobertn Kto to jest?? 
AndrewResist15, Sun Jun 07 20:53:42 +0000 2020, -118.411907, 34.020789, @nitrate27 @ThisIsKrakenTTV @KerriKupecDOJ The protest could happen at the perimeter. 
justposa, Sun Jun 07 20:53:42 +0000 2020, -83.499980, 42.570558, Mikey Palmice definitely couldn’t get his dick up 
Erage__, Sun Jun 07 20:53:42 +0000 2020, -75.367197, 40.625276, Me time https://t.co/EoaqIzs9Yo 
GreatScott_26, Sun Jun 07 20:53:42 +0000 2020, -87.807100, 36.093379, @iTempp Still love your content man, but I feel ya 
TobyccThom, Sun Jun 07 20:53:42 +0000 2020, -77.014398, 38.898603, @peterkrupa @NHDeunk Correct, I was. And I still made mistakes. The average American can’t afford 400 dollars all a… https://t.co/Qg2ngaTJKq 
KPNatsFan, Sun Jun 07 20:53:42 +0000 2020, -77.274448, 38.750095, 100% agree. But much of the police brutality we’ve seen in the past two weeks violates this law as is. 
breylv, Sun Jun 07 20:53:42 +0000 2020, -118.411907, 34.020789, @_presidentSays @p1cc4boo 😩 ima do better 
FootBruh, Sun Jun 07 20:53:42 +0000 2020, -84.433106, 33.767195, https://t.co/AgrodWowt8 
bitchcowe, Sun Jun 07 20:53:42 +0000 2020, -95.446486, 29.838495, @HappyPower K 
margie56twin, Sun Jun 07 20:53:42 +0000 2020, -119.306608, 37.269176, Touché from across the pond !! 🇺🇸❤️🇬🇧 👍🏻WWG1WGA 👍🏻🙏🏼❤️ 🌎 
Rick63608323, Sun Jun 07 20:53:42 +0000 2020, -79.420865, 38.003376, @elvis_358 So long ago ) We can only keep his memory alive ) 
elradone, Sun Jun 07 20:53:42 +0000 2020, -81.428500, 28.357100, We be getting hype to the sound of the police..#krs1 #police #cop #hip-hop #originalchoreography #Orlando #dance… https://t.co/27VqdXUfjI 
MartinMaola, Sun Jun 07 20:53:43 +0000 2020, -78.895441, 35.990983, @LivePDDave1 If his daddy's shotgun is as functional as Arnold is, it would blow up in his hands the second he pulled the trigger. 
KgZooted, Sun Jun 07 20:53:43 +0000 2020, -96.649725, 28.976691, Bout to take up surfing, let’s see how this goes for me🤷🏻‍♂️🥴😂 
iAmEnrique_, Sun Jun 07 20:53:43 +0000 2020, -72.451172, 43.871757, https://t.co/ivY4e32TRs 
KATabor, Sun Jun 07 20:53:43 +0000 2020, -77.000343, 38.887357, Overheard convo that supports my belief that DC is a southern city: “I’m going to be eating fried chicken while driving.” 
CarlosC87438320, Sun Jun 07 20:53:43 +0000 2020, -116.274976, 32.407263, @cristopher_kuri Dónde es c me ase conosido ése lugar 
Rojelio, Sun Jun 07 20:53:43 +0000 2020, -95.326899, 29.547885, Great article discussing @CathFlowers work in Alabama.@BCM_TropMed worked with @CathFlowers to discover the conti… https://t.co/Y26yJEArYy 
RobertZawodski, Sun Jun 07 20:53:43 +0000 2020, -87.816420, 41.944577, @realDonaldTrump @nypost Professor Joseph Robinette Biden Jr has been on the wrong side of the Pickett fence...@480… https://t.co/J3KQQ5m7B4 
FaMeDeLaFleur, Sun Jun 07 20:53:43 +0000 2020, -75.770041, 42.746617, I just need people to understand that i am HEALING from a Whole bunch of shit and I’d like to not rush anything with anyone anytime soon. 
RaineyTrahan, Sun Jun 07 20:53:43 +0000 2020, -100.076888, 31.168893, What a tweet, whew 
PastorPitman, Sun Jun 07 20:53:43 +0000 2020, -84.539813, 39.137038, https://t.co/bpUfeuEm7n 
BSeeprs85, Sun Jun 07 20:53:43 +0000 2020, -118.411907, 34.020789, @anylaurie16 @ClaraJeffery Another worthless man with the brain of a worm. But I’m sure he drives a truck or someth… https://t.co/0G4uqcB5TV 
sayjotti, Sun Jun 07 20:53:43 +0000 2020, -97.754724, 30.323346, I wish bae would lemme take pics of her fr...she really got a bawdy and I’m tryna make her my lock screen . But in… https://t.co/MZkbVb2L65 
xY9Anx5ayabX4Z5, Sun Jun 07 20:53:43 +0000 2020, -77.604684, 41.117936, @realDonaldTrump @nytimes @TomCottonAR https://t.co/jjKfwedcqm 
zachlaws, Sun Jun 07 20:53:43 +0000 2020, -118.411907, 34.020789, Arrest the cops who killed #BreonnaTaylor. 
TheIgnantOne, Sun Jun 07 20:53:43 +0000 2020, -95.446486, 29.838495, @_LeeBarb0sa I’m proud of you. 
HoodySB5, Sun Jun 07 20:53:43 +0000 2020, -73.849441, 40.850347, Facts 
richard_andie, Sun Jun 07 20:53:43 +0000 2020, -92.061177, 30.206079, Hearing my mom chant “no justice no peace so racist ass police” is a high I can’t even begin to describe 
iiamDusse, Sun Jun 07 20:53:43 +0000 2020, -73.948775, 40.655138, I'd eat this bread 🍞 then eat the 🍑 right after😌🤝🏾🥴 https://t.co/f6ODloezeY 
DiddzCT, Sun Jun 07 20:53:44 +0000 2020, -71.442187, 41.926115, @RaghuM_ Ive first tagginchukovali 
Cavemanrobot, Sun Jun 07 20:53:44 +0000 2020, -74.006400, 40.714200, #doctalos @ New York, New York https://t.co/WycBRqQfLW 
IAmKrishanPatel, Sun Jun 07 20:53:44 +0000 2020, -117.782360, 33.689732, @markovitisb @SenhorRaposa Their position of influence gave the idea more oxygen. 
cjk1224, Sun Jun 07 20:53:44 +0000 2020, -87.923975, 42.124941, @realDonaldTrump https://t.co/hixdEBapve 
ChrisMalucoMMA, Sun Jun 07 20:53:44 +0000 2020, -77.101999, 38.880845, Tear Gas or CS gas doesn't kill anyone. If she died, it's because of something else. As much as I don't condone pol… https://t.co/nd5cHlla42 
pursepeekin, Sun Jun 07 20:53:44 +0000 2020, -122.630908, 45.536402, @AliceBryze @jameelajamil https://t.co/NC6YWMV77Z 
AlgernonWrites, Sun Jun 07 20:53:44 +0000 2020, -107.744496, 32.261435, @NameIsBond_JB @WalshFreedom Okay, if you’re in a discoursing mood: How do you think they would answer if you asked… https://t.co/eW5UQxZKdB 
kiddgiles69, Sun Jun 07 20:53:44 +0000 2020, -80.846785, 35.209059, my mind is racing thinking about you 
StanleyNormoyle, Sun Jun 07 20:53:44 +0000 2020, -82.116175, 26.992598, That’s an ignorant statement 
ProfessorGeorgy, Sun Jun 07 20:53:44 +0000 2020, -93.606369, 41.576437, Just heard a group of “apolitical” white friends talking about race in America and I cried. So that’s something I guess. 
jennzahling, Sun Jun 07 20:53:44 +0000 2020, -88.025057, 44.471423, @SarahTolcser I have a few sink cats. They are the best. One of them has now grown too large to be a sink cat. https://t.co/nZzkcCefs9 
TOOLbandSCHISM, Sun Jun 07 20:53:44 +0000 2020, -115.175176, 36.090108, This time in the #mandalaybaypool #mandalaybaylasvegas with  #tooltribute_schism #tooltributebandschism for our per… https://t.co/x3Nt3x0Tul 
JFerramosca, Sun Jun 07 20:53:44 +0000 2020, -73.831187, 40.670879, Where are the Ghostbusters when you need them? https://t.co/EwbN52uNFP 
bayxleif, Sun Jun 07 20:53:44 +0000 2020, -83.804475, 27.698682, I feel called out 
MinneapolisEric, Sun Jun 07 20:53:44 +0000 2020, -93.262046, 44.970610, @perlmutations @SadCat81851379 https://t.co/jH7Q7naxik 
YemenatAlansi, Sun Jun 07 20:53:45 +0000 2020, -122.515936, 47.229863, AT THIS POINT THIS IS A CALL TO KILL BY THE COPS!! Using these tactics and aggression is disgusting and WE WONT STO… https://t.co/uyR7HWJoQ9 
therealandyward, Sun Jun 07 20:53:45 +0000 2020, -83.173867, 32.678207, @m_millsey I don’t know why we have statues devoted to people ever.  I can see a marker that denotes where somethin… https://t.co/r5IFyCiav5 
RebekahhJM, Sun Jun 07 20:53:45 +0000 2020, -105.550890, 38.997936, @The_SSBaker_ Congratulations that’s so huge!!! 
slomischief, Sun Jun 07 20:53:45 +0000 2020, -115.335343, 36.120959, @phattman23 @NJSPBA @BernardKerik @SantaCruzSO1 Absolutely 
RomaLatverian, Sun Jun 07 20:53:45 +0000 2020, -92.437697, 31.403174, @RaiderStoney Oh I’ve wanted to slander that nigga since he said why are you guys taking what I’m saying seriously… https://t.co/RPrtjnhSHk 
Kevin_McKernan, Sun Jun 07 20:53:45 +0000 2020, -70.864104, 42.499966, @PantheraSteven The innate immune system is likely clearing this without eliciting anti-bodies. Most people qPCR po… https://t.co/Q8Uer7B3C2 
TwocanSam4, Sun Jun 07 20:53:45 +0000 2020, -73.638157, 40.668621, What’s the problem exactly? 
MsJEDoherty, Sun Jun 07 20:53:45 +0000 2020, -72.957097, 41.273171, @bikequeen3 @LucyAppa @FLOTUS @POTUS @JP2Shrine That’s too bad. With all that is going on in this country you shoul… https://t.co/mIyuVGijKT 
glittersquirrel, Sun Jun 07 20:53:46 +0000 2020, -77.014398, 38.898603, @tyrisstark @hetherrfortune I would make this my background if he weren't so damn ugly lmao 
Vakeroporno, Sun Jun 07 20:53:46 +0000 2020, -107.342056, 24.662488, @jccristerna @barbaraderegil @fernandeznorona @lopezobrador_ @ANPNL05 Exacto 
Carlygrishamm, Sun Jun 07 20:53:46 +0000 2020, -122.122837, 37.894740, @AriArtistry I mean it!! 
